gate,run,num_qubits,depth,size,exec_time_sec,error_rate,fidelity,energy_consumption_mJ,quantum_volume,depolarization_rate,noise_rate,noise_model_used
RZ,242,1,2,2,0.0021069049835205,0,1,1,2,0.05,0.05,No
RZ,243,1,2,2,0.00210165977478027,0,1,1,2,0.05,0.05,No
RZ,244,1,2,2,0.00228071212768554,0,1,1,2,0.05,0.05,No
RZ,245,1,2,2,0.00210237503051757,0,1,1,2,0.05,0.05,No
RZ,246,1,2,2,0.00205421447753906,0,1,1,2,0.05,0.05,No
RZ,247,1,2,2,0.00208163261413574,0,1,1,2,0.05,0.05,No
RZ,248,1,2,2,0.00212979316711425,0,1,1,2,0.05,0.05,No
RZ,249,1,2,2,0.00210332870483398,0,1,1,2,0.05,0.05,No
RZ,250,1,2,2,0.00212001800537109,0,1,1,2,0.05,0.05,No
RZ,251,1,2,2,0.00212430953979492,0,1,1,2,0.05,0.05,No
RZ,252,1,2,2,0.00208401679992675,0,1,1,2,0.05,0.05,No
RZ,253,1,2,2,0.00212812423706054,0,1,1,2,0.05,0.05,No
RZ,254,1,2,2,0.00220155715942382,0,1,1,2,0.05,0.05,No
RZ,255,1,2,2,0.00205564498901367,0,1,1,2,0.05,0.05,No
RZ,256,1,2,2,0.00222301483154296,0,1,1,2,0.05,0.05,No
RZ,257,1,2,2,0.00209760665893554,0,1,1,2,0.05,0.05,No
RZ,258,1,2,2,0.00216531753540039,0,1,1,2,0.05,0.05,No
RZ,259,1,2,2,0.00202560424804687,0,1,1,2,0.05,0.05,No
RZ,260,1,2,2,0.00213813781738281,0,1,1,2,0.05,0.05,No
RZ,261,1,2,2,0.00208425521850585,0,1,1,2,0.05,0.05,No
RZ,262,1,2,2,0.0020909309387207,0,1,1,2,0.05,0.05,No
RZ,263,1,2,2,0.00214362144470214,0,1,1,2,0.05,0.05,No
RZ,264,1,2,2,0.00209450721740722,0,1,1,2,0.05,0.05,No
RZ,265,1,2,2,0.00227952003479003,0,1,1,2,0.05,0.05,No
RZ,266,1,2,2,0.00209760665893554,0,1,1,2,0.05,0.05,No
RZ,267,1,2,2,0.00213956832885742,0,1,1,2,0.05,0.05,No
RZ,268,1,2,2,0.00214147567749023,0,1,1,2,0.05,0.05,No
RZ,269,1,2,2,0.00211310386657714,0,1,1,2,0.05,0.05,No
RZ,270,1,2,2,0.0021367073059082,0,1,1,2,0.05,0.05,No
RZ,271,1,2,2,0.00215363502502441,0,1,1,2,0.05,0.05,No
RZ,272,1,2,2,0.00216388702392578,0,1,1,2,0.05,0.05,No
RZ,273,1,2,2,0.00215554237365722,0,1,1,2,0.05,0.05,No
RZ,274,1,2,2,0.0021216869354248,0,1,1,2,0.05,0.05,No
RZ,275,1,2,2,0.00217366218566894,0,1,1,2,0.05,0.05,No
RZ,276,1,2,2,0.00212669372558593,0,1,1,2,0.05,0.05,No
RZ,277,1,2,2,0.0021674633026123,0,1,1,2,0.05,0.05,No
RZ,278,1,2,2,0.00211048126220703,0,1,1,2,0.05,0.05,No
RZ,279,1,2,2,0.00214028358459472,0,1,1,2,0.05,0.05,No
RZ,280,1,2,2,0.00218439102172851,0,1,1,2,0.05,0.05,No
RZ,281,1,2,2,0.00209617614746093,0,1,1,2,0.05,0.05,No
RZ,282,1,2,2,0.00208091735839843,0,1,1,2,0.05,0.05,No
RZ,283,1,2,2,0.00205492973327636,0,1,1,2,0.05,0.05,No
RZ,284,1,2,2,0.00213098526000976,0,1,1,2,0.05,0.05,No
RZ,285,1,2,2,0.00205850601196289,0,1,1,2,0.05,0.05,No
RZ,286,1,2,2,0.00213122367858886,0,1,1,2,0.05,0.05,No
RZ,287,1,2,2,0.00215744972229003,0,1,1,2,0.05,0.05,No
RZ,288,1,2,2,0.00201320648193359,0,1,1,2,0.05,0.05,No
RZ,289,1,2,2,0.00219655036926269,0,1,1,2,0.05,0.05,No
RZ,290,1,2,2,0.0021374225616455,0,1,1,2,0.05,0.05,No
RZ,291,1,2,2,0.002152681350708,0,1,1,2,0.05,0.05,No
RZ,292,1,2,2,0.00212287902832031,0,1,1,2,0.05,0.05,No
RZ,293,1,2,2,0.00216865539550781,0,1,1,2,0.05,0.05,No
RZ,294,1,2,2,0.00209641456604003,0,1,1,2,0.05,0.05,No
RZ,295,1,2,2,0.00210833549499511,0,1,1,2,0.05,0.05,No
RZ,296,1,2,2,0.00202727317810058,0,1,1,2,0.05,0.05,No
RZ,297,1,2,2,0.0022742748260498,0,1,1,2,0.05,0.05,No
RZ,298,1,2,2,0.00209355354309082,0,1,1,2,0.05,0.05,No
RZ,299,1,2,2,0.00216197967529296,0,1,1,2,0.05,0.05,No
RZ,300,1,2,2,0.0020759105682373,0,1,1,2,0.05,0.05,No
RZ,301,1,2,2,0.00214147567749023,0,1,1,2,0.05,0.05,No
RZ,302,1,2,2,0.00210881233215332,0,1,1,2,0.05,0.05,No
RZ,303,1,2,2,0.00204825401306152,0,1,1,2,0.05,0.05,No
RZ,304,1,2,2,0.00207209587097167,0,1,1,2,0.05,0.05,No
RZ,305,1,2,2,0.00205779075622558,0,1,1,2,0.05,0.05,No
RZ,306,1,2,2,0.00214052200317382,0,1,1,2,0.05,0.05,No
RZ,307,1,2,2,0.00207448005676269,0,1,1,2,0.05,0.05,No
RZ,308,1,2,2,0.00202775001525878,0,1,1,2,0.05,0.05,No
RZ,309,1,2,2,0.00229978561401367,0,1,1,2,0.05,0.05,No
RZ,310,1,2,2,0.00205373764038085,0,1,1,2,0.05,0.05,No
RZ,311,1,2,2,0.00207328796386718,0,1,1,2,0.05,0.05,No
RZ,312,1,2,2,0.00213885307312011,0,1,1,2,0.05,0.05,No
RZ,313,1,2,2,0.00218725204467773,0,1,1,2,0.05,0.05,No
RZ,314,1,2,2,0.00214791297912597,0,1,1,2,0.05,0.05,No
RZ,315,1,2,2,0.00208091735839843,0,1,1,2,0.05,0.05,No
RZ,316,1,2,2,0.0021369457244873,0,1,1,2,0.05,0.05,No
RZ,317,1,2,2,0.00206875801086425,0,1,1,2,0.05,0.05,No
RZ,318,1,2,2,0.00216937065124511,0,1,1,2,0.05,0.05,No
RZ,319,1,2,2,0.00208854675292968,0,1,1,2,0.05,0.05,No
RZ,320,1,2,2,0.0021681785583496,0,1,1,2,0.05,0.05,No
RZ,321,1,2,2,0.00211572647094726,0,1,1,2,0.05,0.05,No
RZ,322,1,2,2,0.00213837623596191,0,1,1,2,0.05,0.05,No
RZ,323,1,2,2,0.00208330154418945,0,1,1,2,0.05,0.05,No
RZ,324,1,2,2,0.00213003158569335,0,1,1,2,0.05,0.05,No
RZ,325,1,2,2,0.0021364688873291,0,1,1,2,0.05,0.05,No
RZ,326,1,2,2,0.00219893455505371,0,1,1,2,0.05,0.05,No
RZ,327,1,2,2,0.00208544731140136,0,1,1,2,0.05,0.05,No
RZ,328,1,2,2,0.00212764739990234,0,1,1,2,0.05,0.05,No
RZ,329,1,2,2,0.00204849243164062,0,1,1,2,0.05,0.05,No
RZ,330,1,2,2,0.00204944610595703,0,1,1,2,0.05,0.05,No
RZ,331,1,2,2,0.00207781791687011,0,1,1,2,0.05,0.05,No
RZ,332,1,2,2,0.0020763874053955,0,1,1,2,0.05,0.05,No
RZ,333,1,2,2,0.0021064281463623,0,1,1,2,0.05,0.05,No
RZ,334,1,2,2,0.00210952758789062,0,1,1,2,0.05,0.05,No
RZ,335,1,2,2,0.00221514701843261,0,1,1,2,0.05,0.05,No
RZ,336,1,2,2,0.00217390060424804,0,1,1,2,0.05,0.05,No
RZ,337,1,2,2,0.00219464302062988,0,1,1,2,0.05,0.05,No
RZ,338,1,2,2,0.00202894210815429,0,1,1,2,0.05,0.05,No
RZ,339,1,2,2,0.00208306312561035,0,1,1,2,0.05,0.05,No
RZ,340,1,2,2,0.00336050987243652,0,1,1,2,0.05,0.05,No
RZ,341,1,2,2,0.00210523605346679,0,1,1,2,0.05,0.05,No
RZ,342,1,2,2,0.00206804275512695,0,1,1,2,0.05,0.05,No
RZ,343,1,2,2,0.00205326080322265,0,1,1,2,0.05,0.05,No
RZ,344,1,2,2,0.00210857391357421,0,1,1,2,0.05,0.05,No
RZ,345,1,2,2,0.00208330154418945,0,1,1,2,0.05,0.05,No
RZ,346,1,2,2,0.00206756591796875,0,1,1,2,0.05,0.05,No
RZ,347,1,2,2,0.00211620330810546,0,1,1,2,0.05,0.05,No
RZ,348,1,2,2,0.00205254554748535,0,1,1,2,0.05,0.05,No
RZ,349,1,2,2,0.00218152999877929,0,1,1,2,0.05,0.05,No
RZ,350,1,2,2,0.00209021568298339,0,1,1,2,0.05,0.05,No
RZ,351,1,2,2,0.00211882591247558,0,1,1,2,0.05,0.05,No
RZ,352,1,2,2,0.00204825401306152,0,1,1,2,0.05,0.05,No
RZ,353,1,2,2,0.00216293334960937,0,1,1,2,0.05,0.05,No
RZ,354,1,2,2,0.00209021568298339,0,1,1,2,0.05,0.05,No
RZ,355,1,2,2,0.00206160545349121,0,1,1,2,0.05,0.05,No
RZ,356,1,2,2,0.00211954116821289,0,1,1,2,0.05,0.05,No
RZ,357,1,2,2,0.00213813781738281,0,1,1,2,0.05,0.05,No
RZ,358,1,2,2,0.0021517276763916,0,1,1,2,0.05,0.05,No
RZ,359,1,2,2,0.00217628479003906,0,1,1,2,0.05,0.05,No
RZ,360,1,2,2,0.00213098526000976,0,1,1,2,0.05,0.05,No
RZ,361,1,2,2,0.00212883949279785,0,1,1,2,0.05,0.05,No
RZ,362,1,2,2,0.00208187103271484,0,1,1,2,0.05,0.05,No
RZ,363,1,2,2,0.00214600563049316,0,1,1,2,0.05,0.05,No
RZ,364,1,2,2,0.00209856033325195,0,1,1,2,0.05,0.05,No
RZ,365,1,2,2,0.00207185745239257,0,1,1,2,0.05,0.05,No
RZ,366,1,2,2,0.00212287902832031,0,1,1,2,0.05,0.05,No
RZ,367,1,2,2,0.00212025642395019,0,1,1,2,0.05,0.05,No
RZ,368,1,2,2,0.00211071968078613,0,1,1,2,0.05,0.05,No
RZ,369,1,2,2,0.0020606517791748,0,1,1,2,0.05,0.05,No
RZ,370,1,2,2,0.00212574005126953,0,1,1,2,0.05,0.05,No
RZ,371,1,2,2,0.00200891494750976,0,1,1,2,0.05,0.05,No
RZ,372,1,2,2,0.00208830833435058,0,1,1,2,0.05,0.05,No
RZ,373,1,2,2,0.00204777717590332,0,1,1,2,0.05,0.05,No
RZ,374,1,2,2,0.00210332870483398,0,1,1,2,0.05,0.05,No
RZ,375,1,2,2,0.00206613540649414,0,1,1,2,0.05,0.05,No
RZ,376,1,2,2,0.00209641456604003,0,1,1,2,0.05,0.05,No
RZ,377,1,2,2,0.00215744972229003,0,1,1,2,0.05,0.05,No
RZ,378,1,2,2,0.00200676918029785,0,1,1,2,0.05,0.05,No
RZ,379,1,2,2,0.00215578079223632,0,1,1,2,0.05,0.05,No
RZ,380,1,2,2,0.00210309028625488,0,1,1,2,0.05,0.05,No
RZ,381,1,2,2,0.00216031074523925,0,1,1,2,0.05,0.05,No
RZ,382,1,2,2,0.00601172447204589,0,1,1,2,0.05,0.05,No
RZ,383,1,2,2,0.0021066665649414,0,1,1,2,0.05,0.05,No
RZ,384,1,2,2,0.00771975517272949,0,1,1,2,0.05,0.05,No
RZ,385,1,2,2,0.00210046768188476,0,1,1,2,0.05,0.05,No
RZ,386,1,2,2,0.00218749046325683,0,1,1,2,0.05,0.05,No
RZ,387,1,2,2,0.00222635269165039,0,1,1,2,0.05,0.05,No
RZ,388,1,2,2,0.00211000442504882,0,1,1,2,0.05,0.05,No
RZ,389,1,2,2,0.00206661224365234,0,1,1,2,0.05,0.05,No
RZ,390,1,2,2,0.00218105316162109,0,1,1,2,0.05,0.05,No
RZ,391,1,2,2,0.00206303596496582,0,1,1,2,0.05,0.05,No
RZ,392,1,2,2,0.0021371841430664,0,1,1,2,0.05,0.05,No
RZ,393,1,2,2,0.00217652320861816,0,1,1,2,0.05,0.05,No
RZ,394,1,2,2,0.0022132396697998,0,1,1,2,0.05,0.05,No
RZ,395,1,2,2,0.0021514892578125,0,1,1,2,0.05,0.05,No
RZ,396,1,2,2,0.00221228599548339,0,1,1,2,0.05,0.05,No
RZ,397,1,2,2,0.00216174125671386,0,1,1,2,0.05,0.05,No
RZ,398,1,2,2,0.00223660469055175,0,1,1,2,0.05,0.05,No
RZ,399,1,2,2,0.00217700004577636,0,1,1,2,0.05,0.05,No
RZ,400,1,2,2,0.00219297409057617,0,1,1,2,0.05,0.05,No
RZ,401,1,2,2,0.00222325325012207,0,1,1,2,0.05,0.05,No
RZ,402,1,2,2,0.00214099884033203,0,1,1,2,0.05,0.05,No
RZ,403,1,2,2,0.0021669864654541,0,1,1,2,0.05,0.05,No
RZ,404,1,2,2,0.00219154357910156,0,1,1,2,0.05,0.05,No
RZ,405,1,2,2,0.00213122367858886,0,1,1,2,0.05,0.05,No
RZ,406,1,2,2,0.00226497650146484,0,1,1,2,0.05,0.05,No
RZ,407,1,2,2,0.00211882591247558,0,1,1,2,0.05,0.05,No
RZ,408,1,2,2,0.00218749046325683,0,1,1,2,0.05,0.05,No
RZ,409,1,2,2,0.00214624404907226,0,1,1,2,0.05,0.05,No
RZ,410,1,2,2,0.00214552879333496,0,1,1,2,0.05,0.05,No
RZ,411,1,2,2,0.00216841697692871,0,1,1,2,0.05,0.05,No
RZ,412,1,2,2,0.00201797485351562,0,1,1,2,0.05,0.05,No
RZ,413,1,2,2,0.00217771530151367,0,1,1,2,0.05,0.05,No
RZ,414,1,2,2,0.00226354598999023,0,1,1,2,0.05,0.05,No
RZ,415,1,2,2,0.00222754478454589,0,1,1,2,0.05,0.05,No
RZ,416,1,2,2,0.002197265625,0,1,1,2,0.05,0.05,No
RZ,417,1,2,2,0.00223708152770996,0,1,1,2,0.05,0.05,No
RZ,418,1,2,2,0.00212478637695312,0,1,1,2,0.05,0.05,No
RZ,419,1,2,2,0.00213837623596191,0,1,1,2,0.05,0.05,No
RZ,420,1,2,2,0.002288818359375,0,1,1,2,0.05,0.05,No
RZ,421,1,2,2,0.0021059513092041,0,1,1,2,0.05,0.05,No
RZ,422,1,2,2,0.00212860107421875,0,1,1,2,0.05,0.05,No
RZ,423,1,2,2,0.00218915939331054,0,1,1,2,0.05,0.05,No
RZ,424,1,2,2,0.0021979808807373,0,1,1,2,0.05,0.05,No
RZ,425,1,2,2,0.00220298767089843,0,1,1,2,0.05,0.05,No
RZ,426,1,2,2,0.00215959548950195,0,1,1,2,0.05,0.05,No
RZ,427,1,2,2,0.00206327438354492,0,1,1,2,0.05,0.05,No
RZ,428,1,2,2,0.00219392776489257,0,1,1,2,0.05,0.05,No
RZ,429,1,2,2,0.0021059513092041,0,1,1,2,0.05,0.05,No
RZ,430,1,2,2,0.0021514892578125,0,1,1,2,0.05,0.05,No
RZ,431,1,2,2,0.00208425521850585,0,1,1,2,0.05,0.05,No
RZ,432,1,2,2,0.00211405754089355,0,1,1,2,0.05,0.05,No
RZ,433,1,2,2,0.00203919410705566,0,1,1,2,0.05,0.05,No
RZ,434,1,2,2,0.00208997726440429,0,1,1,2,0.05,0.05,No
RZ,435,1,2,2,0.00216579437255859,0,1,1,2,0.05,0.05,No
RZ,436,1,2,2,0.00205516815185546,0,1,1,2,0.05,0.05,No
RZ,437,1,2,2,0.0021674633026123,0,1,1,2,0.05,0.05,No
RZ,438,1,2,2,0.00214815139770507,0,1,1,2,0.05,0.05,No
RZ,439,1,2,2,0.00215005874633789,0,1,1,2,0.05,0.05,No
RZ,440,1,2,2,0.00215387344360351,0,1,1,2,0.05,0.05,No
RZ,441,1,2,2,0.0020759105682373,0,1,1,2,0.05,0.05,No
RZ,442,1,2,2,0.00210142135620117,0,1,1,2,0.05,0.05,No
RZ,443,1,2,2,0.00392627716064453,0,1,1,2,0.05,0.05,No
RZ,444,1,2,2,0.00211215019226074,0,1,1,2,0.05,0.05,No
RZ,445,1,2,2,0.00208783149719238,0,1,1,2,0.05,0.05,No
RZ,446,1,2,2,0.00217962265014648,0,1,1,2,0.05,0.05,No
RZ,447,1,2,2,0.00214934349060058,0,1,1,2,0.05,0.05,No
RZ,448,1,2,2,0.00211501121520996,0,1,1,2,0.05,0.05,No
RZ,449,1,2,2,0.00214815139770507,0,1,1,2,0.05,0.05,No
RZ,450,1,2,2,0.00221920013427734,0,1,1,2,0.05,0.05,No
RZ,451,1,2,2,0.00213122367858886,0,1,1,2,0.05,0.05,No
RZ,452,1,2,2,0.00224065780639648,0,1,1,2,0.05,0.05,No
RZ,453,1,2,2,0.00214934349060058,0,1,1,2,0.05,0.05,No
RZ,454,1,2,2,0.00214481353759765,0,1,1,2,0.05,0.05,No
RZ,455,1,2,2,0.00212764739990234,0,1,1,2,0.05,0.05,No
RZ,456,1,2,2,0.00211954116821289,0,1,1,2,0.05,0.05,No
RZ,457,1,2,2,0.00211691856384277,0,1,1,2,0.05,0.05,No
RZ,458,1,2,2,0.00214195251464843,0,1,1,2,0.05,0.05,No
RZ,459,1,2,2,0.00207805633544921,0,1,1,2,0.05,0.05,No
RZ,460,1,2,2,0.00217795372009277,0,1,1,2,0.05,0.05,No
RZ,461,1,2,2,0.00204753875732421,0,1,1,2,0.05,0.05,No
RZ,462,1,2,2,0.00214982032775878,0,1,1,2,0.05,0.05,No
RZ,463,1,2,2,0.00220799446105957,0,1,1,2,0.05,0.05,No
RZ,464,1,2,2,0.00213980674743652,0,1,1,2,0.05,0.05,No
RZ,465,1,2,2,0.00211405754089355,0,1,1,2,0.05,0.05,No
RZ,466,1,2,2,0.00224542617797851,0,1,1,2,0.05,0.05,No
RZ,467,1,2,2,0.00203180313110351,0,1,1,2,0.05,0.05,No
RZ,468,1,2,2,0.00218367576599121,0,1,1,2,0.05,0.05,No
RZ,469,1,2,2,0.00209474563598632,0,1,1,2,0.05,0.05,No
RZ,470,1,2,2,0.00220417976379394,0,1,1,2,0.05,0.05,No
RZ,471,1,2,2,0.00214838981628417,0,1,1,2,0.05,0.05,No
RZ,472,1,2,2,0.00217437744140625,0,1,1,2,0.05,0.05,No
RZ,473,1,2,2,0.00219321250915527,0,1,1,2,0.05,0.05,No
RZ,474,1,2,2,0.00216627120971679,0,1,1,2,0.05,0.05,No
RZ,475,1,2,2,0.0021677017211914,0,1,1,2,0.05,0.05,No
RZ,476,1,2,2,0.00228095054626464,0,1,1,2,0.05,0.05,No
RZ,477,1,2,2,0.00220489501953125,0,1,1,2,0.05,0.05,No
RZ,478,1,2,2,0.00217962265014648,0,1,1,2,0.05,0.05,No
RZ,479,1,2,2,0.00220060348510742,0,1,1,2,0.05,0.05,No
RZ,480,1,2,2,0.00217914581298828,0,1,1,2,0.05,0.05,No
RZ,481,1,2,2,0.00214076042175292,0,1,1,2,0.05,0.05,No
RZ,482,1,2,2,0.0021672248840332,0,1,1,2,0.05,0.05,No
RZ,483,1,2,2,0.00226926803588867,0,1,1,2,0.05,0.05,No
RZ,484,1,2,2,0.00221753120422363,0,1,1,2,0.05,0.05,No
RZ,485,1,2,2,0.00226783752441406,0,1,1,2,0.05,0.05,No
RZ,486,1,2,2,0.00214600563049316,0,1,1,2,0.05,0.05,No
RZ,487,1,2,2,0.00216317176818847,0,1,1,2,0.05,0.05,No
RZ,488,1,2,2,0.00214862823486328,0,1,1,2,0.05,0.05,No
RZ,489,1,2,2,0.00731348991394043,0,1,1,2,0.05,0.05,No
RZ,490,1,2,2,0.00582575798034668,0,1,1,2,0.05,0.05,No
RZ,491,1,2,2,0.00861954689025878,0,1,1,2,0.05,0.05,No
RZ,492,1,2,2,0.0069899559020996,0,1,1,2,0.05,0.05,No
RZ,493,1,2,2,0.00741362571716308,0,1,1,2,0.05,0.05,No
RZ,494,1,2,2,0.00730609893798828,0,1,1,2,0.05,0.05,No
RZ,495,1,2,2,0.00650620460510253,0,1,1,2,0.05,0.05,No
RZ,496,1,2,2,0.00758886337280273,0,1,1,2,0.05,0.05,No
RZ,497,1,2,2,0.00574755668640136,0,1,1,2,0.05,0.05,No
RZ,498,1,2,2,0.00632977485656738,0,1,1,2,0.05,0.05,No
RZ,499,1,2,2,0.00923824310302734,0,1,1,2,0.05,0.05,No
RZ,500,1,2,2,0.00936269760131836,0,1,1,2,0.05,0.05,No
RZ,501,1,2,2,0.00933980941772461,0,1,1,2,0.05,0.05,No
RZ,502,1,2,2,0.00852704048156738,0,1,1,2,0.05,0.05,No
RZ,503,1,2,2,0.00899791717529296,0,1,1,2,0.05,0.05,No
RZ,504,1,2,2,0.00477957725524902,0,1,1,2,0.05,0.05,No
RZ,505,1,2,2,0.00207924842834472,0,1,1,2,0.05,0.05,No
RZ,506,1,2,2,0.00204944610595703,0,1,1,2,0.05,0.05,No
RZ,507,1,2,2,0.00208473205566406,0,1,1,2,0.05,0.05,No
RZ,508,1,2,2,0.00211405754089355,0,1,1,2,0.05,0.05,No
RZ,509,1,2,2,0.00210952758789062,0,1,1,2,0.05,0.05,No
RZ,510,1,2,2,0.00208687782287597,0,1,1,2,0.05,0.05,No
RZ,511,1,2,2,0.00212311744689941,0,1,1,2,0.05,0.05,No
RZ,512,1,2,2,0.00205135345458984,0,1,1,2,0.05,0.05,No
RZ,513,1,2,2,0.0020904541015625,0,1,1,2,0.05,0.05,No
RZ,514,1,2,2,0.00202178955078125,0,1,1,2,0.05,0.05,No
RZ,515,1,2,2,0.00209283828735351,0,1,1,2,0.05,0.05,No
RZ,516,1,2,2,0.00212049484252929,0,1,1,2,0.05,0.05,No
RZ,517,1,2,2,0.00206279754638671,0,1,1,2,0.05,0.05,No
RZ,518,1,2,2,0.0021071434020996,0,1,1,2,0.05,0.05,No
RZ,519,1,2,2,0.00212383270263671,0,1,1,2,0.05,0.05,No
RZ,520,1,2,2,0.00208759307861328,0,1,1,2,0.05,0.05,No
RZ,521,1,2,2,0.00203537940979003,0,1,1,2,0.05,0.05,No
RZ,522,1,2,2,0.00208091735839843,0,1,1,2,0.05,0.05,No
RZ,523,1,2,2,0.00208306312561035,0,1,1,2,0.05,0.05,No
RZ,524,1,2,2,0.00208163261413574,0,1,1,2,0.05,0.05,No
RZ,525,1,2,2,0.00204753875732421,0,1,1,2,0.05,0.05,No
RZ,526,1,2,2,0.00215673446655273,0,1,1,2,0.05,0.05,No
RZ,527,1,2,2,0.00203442573547363,0,1,1,2,0.05,0.05,No
RZ,528,1,2,2,0.00215697288513183,0,1,1,2,0.05,0.05,No
RZ,529,1,2,2,0.00210523605346679,0,1,1,2,0.05,0.05,No
RZ,530,1,2,2,0.00214290618896484,0,1,1,2,0.05,0.05,No
RZ,531,1,2,2,0.00226736068725585,0,1,1,2,0.05,0.05,No
RZ,532,1,2,2,0.00214791297912597,0,1,1,2,0.05,0.05,No
RZ,533,1,2,2,0.00214457511901855,0,1,1,2,0.05,0.05,No
RZ,534,1,2,2,0.00216579437255859,0,1,1,2,0.05,0.05,No
RZ,535,1,2,2,0.00219297409057617,0,1,1,2,0.05,0.05,No
RZ,536,1,2,2,0.00218057632446289,0,1,1,2,0.05,0.05,No
RZ,537,1,2,2,0.00213980674743652,0,1,1,2,0.05,0.05,No
RZ,538,1,2,2,0.0021069049835205,0,1,1,2,0.05,0.05,No
RZ,539,1,2,2,0.00211358070373535,0,1,1,2,0.05,0.05,No
RZ,540,1,2,2,0.00214409828186035,0,1,1,2,0.05,0.05,No
RZ,541,1,2,2,0.00210332870483398,0,1,1,2,0.05,0.05,No
RZ,542,1,2,2,0.00215721130371093,0,1,1,2,0.05,0.05,No
RZ,543,1,2,2,0.00221180915832519,0,1,1,2,0.05,0.05,No
RZ,544,1,2,2,0.00215816497802734,0,1,1,2,0.05,0.05,No
RZ,545,1,2,2,0.00217127799987792,0,1,1,2,0.05,0.05,No
RZ,546,1,2,2,0.00209403038024902,0,1,1,2,0.05,0.05,No
RZ,547,1,2,2,0.00207185745239257,0,1,1,2,0.05,0.05,No
RZ,548,1,2,2,0.0021374225616455,0,1,1,2,0.05,0.05,No
RZ,549,1,2,2,0.00215315818786621,0,1,1,2,0.05,0.05,No
RZ,550,1,2,2,0.00217747688293457,0,1,1,2,0.05,0.05,No
RZ,551,1,2,2,0.00217962265014648,0,1,1,2,0.05,0.05,No
RZ,552,1,2,2,0.00216484069824218,0,1,1,2,0.05,0.05,No
RZ,553,1,2,2,0.00219941139221191,0,1,1,2,0.05,0.05,No
RZ,554,1,2,2,0.00217223167419433,0,1,1,2,0.05,0.05,No
RZ,555,1,2,2,0.00221061706542968,0,1,1,2,0.05,0.05,No
RZ,556,1,2,2,0.00206279754638671,0,1,1,2,0.05,0.05,No
RZ,557,1,2,2,0.00211071968078613,0,1,1,2,0.05,0.05,No
RZ,558,1,2,2,0.00212883949279785,0,1,1,2,0.05,0.05,No
RZ,559,1,2,2,0.00209975242614746,0,1,1,2,0.05,0.05,No
RZ,560,1,2,2,0.00212693214416503,0,1,1,2,0.05,0.05,No
RZ,561,1,2,2,0.00250673294067382,0,1,1,2,0.05,0.05,No
RZ,562,1,2,2,0.00212717056274414,0,1,1,2,0.05,0.05,No
RZ,563,1,2,2,0.00218629837036132,0,1,1,2,0.05,0.05,No
RZ,564,1,2,2,0.00220036506652832,0,1,1,2,0.05,0.05,No
RZ,565,1,2,2,0.00213789939880371,0,1,1,2,0.05,0.05,No
RZ,566,1,2,2,0.00223255157470703,0,1,1,2,0.05,0.05,No
RZ,567,1,2,2,0.00214886665344238,0,1,1,2,0.05,0.05,No
RZ,568,1,2,2,0.00213289260864257,0,1,1,2,0.05,0.05,No
RZ,569,1,2,2,0.00216507911682128,0,1,1,2,0.05,0.05,No
RZ,570,1,2,2,0.00209355354309082,0,1,1,2,0.05,0.05,No
RZ,571,1,2,2,0.00215077400207519,0,1,1,2,0.05,0.05,No
RZ,572,1,2,2,0.00211048126220703,0,1,1,2,0.05,0.05,No
RZ,573,1,2,2,0.0020298957824707,0,1,1,2,0.05,0.05,No
RZ,574,1,2,2,0.00208497047424316,0,1,1,2,0.05,0.05,No
RZ,575,1,2,2,0.00215363502502441,0,1,1,2,0.05,0.05,No
RZ,576,1,2,2,0.00212001800537109,0,1,1,2,0.05,0.05,No
RZ,577,1,2,2,0.00217223167419433,0,1,1,2,0.05,0.05,No
RZ,578,1,2,2,0.00210499763488769,0,1,1,2,0.05,0.05,No
RZ,579,1,2,2,0.00214219093322753,0,1,1,2,0.05,0.05,No
RZ,580,1,2,2,0.00216245651245117,0,1,1,2,0.05,0.05,No
RZ,581,1,2,2,0.00208616256713867,0,1,1,2,0.05,0.05,No
RZ,582,1,2,2,0.00200891494750976,0,1,1,2,0.05,0.05,No
RZ,583,1,2,2,0.00215411186218261,0,1,1,2,0.05,0.05,No
RZ,584,1,2,2,0.00216650962829589,0,1,1,2,0.05,0.05,No
RZ,585,1,2,2,0.00217247009277343,0,1,1,2,0.05,0.05,No
RZ,586,1,2,2,0.00209808349609375,0,1,1,2,0.05,0.05,No
RZ,587,1,2,2,0.00210833549499511,0,1,1,2,0.05,0.05,No
RZ,588,1,2,2,0.00208020210266113,0,1,1,2,0.05,0.05,No
RZ,589,1,2,2,0.00221467018127441,0,1,1,2,0.05,0.05,No
RZ,590,1,2,2,0.00211310386657714,0,1,1,2,0.05,0.05,No
RZ,591,1,2,2,0.00211977958679199,0,1,1,2,0.05,0.05,No
RZ,592,1,2,2,0.0020453929901123,0,1,1,2,0.05,0.05,No
RZ,593,1,2,2,0.00214886665344238,0,1,1,2,0.05,0.05,No
RZ,594,1,2,2,0.00211739540100097,0,1,1,2,0.05,0.05,No
RZ,595,1,2,2,0.00209522247314453,0,1,1,2,0.05,0.05,No
RZ,596,1,2,2,0.00212383270263671,0,1,1,2,0.05,0.05,No
RZ,597,1,2,2,0.00209259986877441,0,1,1,2,0.05,0.05,No
RZ,598,1,2,2,0.00213980674743652,0,1,1,2,0.05,0.05,No
